name,price,county,town,address,lng_wgs84,lat_wgs84
永达城市公寓,56430,浦东,川沙,(浦东川沙)南桥路707弄,121.6917391,31.19082329
新泾家苑,56433,长宁,西郊,(长宁西郊)仙霞西路885弄,121.3456906,31.2096184
凉城路1201弄,56446,虹口,江湾镇,(虹口江湾镇)凉城路1201弄,121.4657767,31.30460539
招商花园城,56451,宝山,杨行,(宝山杨行)松兰路233弄,121.44113,31.37036173
绿园十村,56451,长宁,西郊,(长宁西郊)福泉路385弄1-52号,121.3547932,31.20928934
梅莲苑,56452,闵行,古美,"(闵行古美)虹梅路1109弄,虹梅路1111弄",121.3979176,31.16035904
德州三村,56462,浦东,世博,"(浦东世博)长清路103弄,长清路119弄,德州路295弄",121.48471,31.17121062
泰宸苑,56465,普陀,长征,"(普陀长征)金沙江路2388弄，金沙江路2438弄, 金沙江路2334号, 金沙江路2378号, 金沙江路2380号, 金沙江路2372号, 金沙江路2312号",121.359499,31.24318622
恒源大楼,56465,闸北,闸北公园,(闸北闸北公园)广中路696号,121.4558258,31.28060731
光大花园,56468,闵行,金虹桥,(闵行金虹桥)程家桥路269弄,121.370836,31.1878995
贝尚湾(别墅),56480,松江,九亭,(松江九亭)沪亭北路338弄,121.313407,31.14663925
万安路358号,56482,虹口,江湾镇,(虹口江湾镇)万安路358号,121.4709767,31.30251733
广中三村,56493,虹口,凉城,(虹口凉城)广中三村,121.47166,31.28055726
黎平大楼,56495,杨浦,周家嘴路,(杨浦周家嘴路)黎平路1号,121.5551002,31.2765253
开城新村,56500,闵行,莘庄,(闵行莘庄)莘朱路81弄,121.3776539,31.10990571
宝虹公寓,56517,闵行,金汇,(闵行金汇)红松路175弄15-67号（单号）,121.3670711,31.18322991
松花江路223弄,56517,杨浦,黄兴公园,(杨浦黄兴公园)松花江路223弄,121.533277,31.29566462
铜仁路225号,56519,静安,南京西路,(静安南京西路)铜仁路225号,121.4451456,31.22808
明物大厦,56522,闵行,莘庄,(闵行莘庄)莘潭路76弄,121.3718437,31.11255055
明申花园(别墅),56524,闵行,金虹桥,(闵行金虹桥)吴中路633弄,121.3938265,31.18399942
管弄四街坊,56527,普陀,光新,(普陀光新)管弄路251弄,121.4191213,31.25726561
同心路975号,56534,虹口,凉城,(虹口凉城)同心路975号,121.4651653,31.27556057
古美四村,56541,闵行,古美,(闵行古美)平阳路300弄11-94号,121.4001328,31.14365986
静安新城三区,56546,闵行,静安新城,(闵行静安新城)漕宝路1467弄三区,121.3800789,31.16264198
四季绿城,56552,宝山,高境,(宝山高境)新二路999弄,121.471999,31.33233718
罗山六村,56557,浦东,金杨,"(浦东金杨)德平路100弄,博山东路20弄",121.5585758,31.25040886
海鹏苑,56557,杨浦,周家嘴路,(杨浦周家嘴路)长阳路3031弄,121.5428261,31.28043951
共康公寓,56559,宝山,共康,(宝山共康)三泉路1495弄,121.4347922,31.32701741
富林苑(二期),56562,闵行,莘庄,(闵行莘庄)疏影路999弄,121.3591844,31.12233896
牡丹新村,56568,闵行,七宝,(闵行七宝)七莘路2999弄,121.3442382,31.1559519
广中路452号,56570,虹口,凉城,(虹口凉城)广中路452号,121.4660184,31.28109034
白玉兰花园,56583,宝山,淞宝,(宝山淞宝)海江路667弄,121.4849712,31.39962734
古美十村,56585,闵行,古美,(闵行古美)平阳路111弄,121.4038243,31.14446773
由由四村,56586,浦东,北蔡,"(浦东北蔡)严中路269弄,严中路173弄,严中路373弄",121.5299192,31.19106259
宝昌路600弄,56589,闸北,西藏北路,(闸北西藏北路)宝昌路600弄,121.4676868,31.26250298
新灵小区,56600,普陀,甘泉宜川,(普陀甘泉宜川)西乡路51弄,121.422132,31.26874126
上南雅筑,56607,浦东,三林,(浦东三林)洪山路851弄,121.5005524,31.16326771
国和路1007号,56627,杨浦,中原,(杨浦中原)国和路1007号,121.5225212,31.32008714
华陇建中小区,56628,浦东,张江,(浦东张江)建中路461弄,121.6062511,31.20165626
绿洲比华利花园,56628,松江,莘闵别墅,(松江莘闵别墅)明华路366弄,121.3277591,31.08834361
华泰大厦,56638,徐汇,建国西路,(徐汇建国西路)肇嘉浜路388号,121.452418,31.20414071
场中公寓,56647,虹口,江湾镇,(虹口江湾镇)场中路28弄,121.4748137,31.30931929
佳木斯路303号,56647,杨浦,黄兴公园,(杨浦黄兴公园)佳木斯路303号,121.5335587,31.29802641
环球广场,56648,浦东,源深,(浦东源深)桃林路18号,121.5290471,31.24598993
岭南苑(凌兆路127弄),56652,浦东,三林,(浦东三林)凌兆路127弄,121.4887271,31.14492115
新江湾城首府,56667,杨浦,新江湾城,(杨浦新江湾城)国秀路88弄,121.5067657,31.3352081
新市家园,56677,虹口,江湾镇,(虹口江湾镇)新市南路841弄,121.4765856,31.2975277
海鑫公寓,56687,普陀,长风,(普陀长风)中山北路3751弄,121.4052012,31.22585717
沪南船舶小区,56694,浦东,金桥,"(浦东金桥)长岛路85弄,博兴路250弄,长岛路259弄",121.5734477,31.27092844
住嘉新苑,56696,宝山,张庙,(宝山张庙)通河路438弄,121.4416666,31.33581675
洛川路24号,56702,普陀,甘泉宜川,(普陀甘泉宜川)洛川路24号,121.4399589,31.2647068
逸居苑,56703,宝山,淞南,(宝山淞南)淞南路111弄,121.4875735,31.3425059
协虹苑,56705,长宁,西郊,(长宁西郊)福泉路495弄27、29、31、33、35、37、61、63、65、67、69、73、75号,121.354551,31.20452404
家旺新苑,56714,嘉定,丰庄,(嘉定丰庄)梅川路1493弄18-65号,121.3698714,31.24901353
东江海,56718,普陀,真如,"(普陀真如)武宁路2060弄, 东江土尽, 东江烬",121.3964415,31.2473086
明光公寓,56720,虹口,凉城,(虹口凉城)柳营路127弄,121.4625863,31.27394947
梅陇七村,56724,徐汇,华东理工,(徐汇华东理工)龙州路1-995号,121.4189659,31.14114277
包头路902弄,56726,杨浦,中原,(杨浦中原)包头路902弄,121.5343244,31.32736212
东兰小区,56727,闵行,古美,"(闵行古美)东兰路51弄,虹梅路1035弄,古美路1068弄",121.3972211,31.15943566
万顺公寓,56730,杨浦,控江路,(杨浦控江路)黄兴路995弄,121.5202295,31.28163176
奎照路411弄,56734,虹口,江湾镇,(虹口江湾镇)奎照路411弄,121.4733607,31.30186804
大上海国际花园一区,56740,闵行,静安新城,(闵行静安新城)漕宝路1555弄一区1-7号,121.3729652,31.16030984
松花江路95弄,56743,杨浦,黄兴公园,(杨浦黄兴公园)松花江路95弄,121.5389017,31.30025393
幸福村小区,56744,杨浦,周家嘴路,(杨浦周家嘴路)双阳路300弄,121.5310218,31.27798179
学府花苑,56750,虹口,江湾镇,(虹口江湾镇)广粤路1500弄,121.464575,31.30523914
仙霞西路715弄,56753,长宁,西郊,(长宁西郊)仙霞西路715弄,121.3543198,31.21078429
止园路339号,56757,闸北,西藏北路,(闸北西藏北路)止园路339号,121.4648676,31.26106919
延长西路200弄,56766,普陀,甘泉宜川,(普陀甘泉宜川)延长西路200弄,121.4348754,31.26462042
天等路214弄,56766,徐汇,华东理工,(徐汇华东理工)天等路214弄,121.4235269,31.13763822
民星路406号,56766,杨浦,中原,(杨浦中原)民星路406号,121.5333136,31.31377042
泰山二村,56768,普陀,甘泉宜川,(普陀甘泉宜川)泰山支路60号,121.4412372,31.26183188
德州四村,56773,浦东,世博,"(浦东世博)长清路136弄, 成山路24弄（杨高路24弄）",121.4812588,31.17178421
龙馨嘉园,56773,闸北,永和,(闸北永和)场中路3386弄,121.4248149,31.30411669
巴黎之春,56774,普陀,万里,(普陀万里)富平路737弄,121.400548,31.26663052
月村,56782,长宁,中山公园,(长宁中山公园)江苏路480弄,121.4269276,31.21908131
怒江路636弄,56790,普陀,长风,(普陀长风)怒江路636弄,121.3938619,31.23815794
翔殷三村,56791,杨浦,中原,(杨浦中原)翔殷三村,121.5345143,31.31225019
中福公寓,56793,浦东,杨东,(浦东杨东)东绣路1155弄1-2号,121.5307819,31.20111578
盛世家园,56793,闸北,永和,(闸北永和)交城路399弄,121.4209633,31.29610989
开隆公寓,56807,虹口,凉城,(虹口凉城)广灵四路26-28号甲,121.4777722,31.28876574
洛川公寓,56811,普陀,甘泉宜川,(普陀甘泉宜川)泾惠路91弄,121.4315953,31.26073509
骏景雅苑,56814,宝山,淞南,(宝山淞南)通南路91弄99支弄,121.4704565,31.34213386
泾阳家园,56814,普陀,长征,"(普陀长征)金沙江路2349弄, 金沙江路2331号, 金沙江路2379号, 泾阳路108号, 金沙江路2319号, 金沙江路2343号, 金沙江路2361号, 金沙江路2373号, 金沙江路2337号, 金沙江路2325号",121.3605964,31.2396753
静安新城四区,56818,闵行,静安新城,(闵行静安新城)漕宝路1467弄四区,121.3785514,31.16135998
金塘小区,56828,徐汇,华东理工,(徐汇华东理工)老沪闵路333弄（桂林南路125弄）,121.4212633,31.15032186
长江南路955弄,56829,宝山,淞南,(宝山淞南)长江南路955弄,121.4755531,31.34355242
三林安居苑,56834,浦东,三林,(浦东三林)三林路1662弄5-173号,121.5213505,31.14821822
国和苑,56852,杨浦,中原,(杨浦中原)国和路1069弄,121.5288321,31.32006895
安图路6弄,56873,杨浦,控江路,(杨浦控江路)安图路6弄,121.5402717,31.29164477
中山北一路262号,56875,虹口,曲阳,(虹口曲阳)中山北一路262号,121.4744194,31.27853284
东泉苑小区,56876,普陀,甘泉宜川,"(普陀甘泉宜川)志丹路380弄,志丹路400弄,志丹路500弄",121.4268287,31.27191699
昌七小区,56877,浦东,世博,"(浦东世博)成山路963弄, 成山路1035弄, 南码头路1621弄, 南码头路1675弄",121.5113747,31.17718017
武夷路219弄,56878,长宁,中山公园,(长宁中山公园)武夷路219弄,121.4218938,31.21544718
岚皋西路45弄,56881,普陀,真如,(普陀真如)岚皋西路45弄,121.4194708,31.24993148
三林新村(永泰路136弄),56890,浦东,三林,(浦东三林)永泰路136弄,121.5001871,31.13675235
陆丰苑小区,56891,闸北,西藏北路,"(闸北西藏北路)陆丰路4号,宝通路406弄,宝通路416弄",121.4712762,31.26101934
一品漫城(二期),56893,闵行,浦江,(闵行浦江)浦星公路568弄168-262号,121.4898911,31.11846789
环镇西路39、41弄,56897,闵行,金虹桥,"(闵行金虹桥)环镇西路41弄, 环镇西路39弄",121.3872573,31.17815222
石泉大厦,56897,普陀,光新,(普陀光新)石泉路49弄,121.4248034,31.25396058
三林新村(永泰路258弄),56910,浦东,三林,(浦东三林)永泰路258弄,121.5010985,31.13780718
内江二村,56910,杨浦,周家嘴路,(杨浦周家嘴路)内江二村1-41号,121.5380563,31.2878949
京河大厦,56913,长宁,新华路,(长宁新华路)安顺路89弄11号,121.4173207,31.20177499
国和路605弄,56916,杨浦,中原,(杨浦中原)国和路605弄,121.5150128,31.3151441
象屿鼎城(公寓),56926,浦东,川沙,(浦东川沙)华夏二路728弄,121.680966,31.18909739
世界路117弄,56927,杨浦,中原,(杨浦中原)世界路117弄,121.521614,31.32267212
杉林新月环林东路879弄,56930,浦东,三林,(浦东三林)环林东路879弄,121.5253796,31.14285139
虹枫大楼,56933,徐汇,徐家汇,(徐汇徐家汇)广元西路629号,121.4263828,31.19621077
浅水湾花园,56944,松江,莘闵别墅,(松江莘闵别墅)莘松路999弄,121.3549946,31.09841844
上南十二村,56961,浦东,世博,(浦东世博)德州路20弄,121.5013971,31.17124018
华府天地愉园,56962,闵行,马桥,(闵行马桥)昆阳路3688弄,121.3550039,31.05641832
阳光城市家园,56965,浦东,金桥,(浦东金桥)永宁路33弄,121.6099046,31.2742139
济阳三村,56966,浦东,世博,"(浦东世博)济阳路65弄,西营路114弄,德州路465弄,耀华路550弄",121.4771824,31.17018978
万航渡路2544号,56969,长宁,中山公园,(长宁中山公园)万航渡路2544号,121.4011016,31.22099605
佳木斯路291号,56974,杨浦,黄兴公园,(杨浦黄兴公园)佳木斯路291号,121.5338095,31.29824698
国权北路351弄,56987,杨浦,新江湾城,(杨浦新江湾城)国权北路351弄,121.4917379,31.31615728
金甸大楼,56997,闸北,不夜城,(闸北不夜城)中山北路864号,121.4515996,31.26098259
翠春小区,57003,长宁,西郊,(长宁西郊)平塘路700弄,121.3609778,31.20888692
广中路448号,57010,虹口,凉城,(虹口凉城)广中路448号,121.4665451,31.28083888
金枫里,57013,虹口,江湾镇,(虹口江湾镇)虹湾路55弄1-46号,121.4692977,31.31496773
广中路390号,57014,虹口,凉城,(虹口凉城)广中路390号,121.4681118,31.28038022
宜君路71号,57018,普陀,甘泉宜川,(普陀甘泉宜川)宜君路71号,121.4209558,31.26526567
逸仙路380号,57021,虹口,江湾镇,(虹口江湾镇)逸仙路380号,121.4813629,31.30187931
花园大厦,57021,长宁,中山公园,"(长宁中山公园)长宁路982号,长宁路988号",121.41324,31.22058438
运光路90弄,57024,虹口,曲阳,(虹口曲阳)运光路90弄,121.4928305,31.29276642
中祥哥德堡,57029,闵行,莘庄,(闵行莘庄)珠城路99弄11-33号,121.3809114,31.10481087
华东花苑,57031,徐汇,上海南站,"(徐汇上海南站)罗城路651弄,罗城路799弄,龙川北路436弄,龙川北路498弄",121.4291912,31.15053128
民星路404号,57031,杨浦,中原,(杨浦中原)民星路404号,121.5335603,31.31384413
新电小区,57040,虹口,江湾镇,(虹口江湾镇)新市南路515弄,121.4768187,31.29298221
盛安家园,57047,虹口,江湾镇,(虹口江湾镇)场中路916弄,121.4601814,31.30751608
浦江颐城(公寓),57056,闵行,浦江,"(闵行浦江)浦泉路399弄（一期）,浦泉路251弄（二期）,浦晓路298弄（三期）",121.4944424,31.1028012
绿苑小区(虹口),57058,虹口,凉城,"(虹口凉城)车站北路507弄,车站北路565弄",121.467691,31.29900201
东苑利华苑北区,57065,闵行,莘庄,(闵行莘庄)春申路3799弄65支弄,121.3836486,31.10146779
鸿申大厦,57066,长宁,新华路,(长宁新华路)定西路710弄16号,121.4199244,31.20865663
莘庄小西街,57067,闵行,莘庄,(闵行莘庄)莘庄小西街,121.3703024,31.1053133
梅陇十一村,57069,徐汇,华东理工,(徐汇华东理工)梅陇十一村,121.4225301,31.13433626
莘浜路217弄,57081,闵行,莘庄,(闵行莘庄)莘浜路217弄,121.3720999,31.10663364
管弄五六街坊,57081,普陀,光新,"(普陀光新)管弄路61弄,管弄路121弄",121.4215912,31.2590054
新泾苑,57082,长宁,西郊,(长宁西郊)中泾路18弄,121.3584429,31.20207012
莘沥路18弄,57085,闵行,莘庄,(闵行莘庄)莘沥路18弄,121.3713162,31.11504475
香泉小区,57092,普陀,万里,(普陀万里)香泉路85弄,121.4071672,31.26594849
南郊美墅,57096,奉贤,南桥,(奉贤南桥)德丰路199弄,121.4847096,30.92847069
建业新村,57098,浦东,南码头,"(浦东南码头)杨高南路2030弄,杨高南路2140弄",121.5193913,31.19058994
万里一期,57098,普陀,万里,"(普陀万里)新村路1759弄,新村路1881弄,新村路1901弄",121.4016302,31.2727264
水岸蓝桥(别墅),57100,宝山,大华,(宝山大华)真华路999弄,121.4037654,31.27663554
宝钢一村,57108,宝山,淞宝,"(宝山淞宝)宝钢一村, 友谊路114-118号",121.4821868,31.40792094
中环一号(三期),57113,宝山,大华,"(宝山大华)真大路399弄（晶悦都汇）,真大路420弄（水岸华府）,真朋路99弄（水岸华府）",121.3972182,31.29391029
瑞金二路198弄,57113,黄浦,淮海中路,(黄浦淮海中路)瑞金二路198弄,121.4614385,31.21087558
灵芝公寓,57115,普陀,甘泉宜川,(普陀甘泉宜川)志丹路501弄33~47号,121.4261235,31.27513564
圣陶沙花园(公寓),57117,闵行,莘庄,(闵行莘庄)顾戴路2199弄,121.3674528,31.1351629
朱莘苑,57119,闵行,梅陇,(闵行梅陇)莘朱路2111弄,121.4209812,31.12493787
黄山坊,57136,虹口,凉城,"(虹口凉城)黄山路99号, 黄山路131号, 黄山路77号",121.4669351,31.27003575
复地香栀花园,57136,普陀,桃浦,(普陀桃浦)祁顺路1388弄,121.3873999,31.29493449
恒凌公寓,57142,闸北,阳城,(闸北阳城)永和路599弄,121.4303042,31.2883733
常兴家园,57152,闵行,春申,(闵行春申)莘朱路851弄,121.3954325,31.11356852
恒鑫公寓,57156,宝山,淞宝,"(宝山淞宝)牡丹江路1325弄,牡丹江路1321弄",121.4815553,31.40011539
新浦江城(江栀路350弄),57158,闵行,浦江,(闵行浦江)江栀路350弄（三期）,121.4911195,31.09871935
盛世馨园,57161,闸北,永和,(闸北永和)交城路386弄,121.4203229,31.29465753
控江五村,57168,杨浦,黄兴公园,(杨浦黄兴公园)控江五村,121.5252948,31.29005317
莲花公寓(闵行),57170,闵行,古美,"(闵行古美)莲花路325弄,莲花路425弄",121.3953755,31.1448416
东苑锦都花园,57172,闵行,莘庄,(闵行莘庄)莘东路399弄,121.3704825,31.11354569
国煌田林亲家,57181,徐汇,田林,(徐汇田林)田林东路556弄,121.4208182,31.17479417
和源名城,57187,闸北,彭浦,(闸北彭浦)江杨南路466弄,121.4614888,31.31990276
宝钢公寓,57191,普陀,光新,"(普陀光新)中山北路1655弄19支弄,中山北路1655弄29支弄",121.4308664,31.25545162
安化路307号,57195,长宁,中山公园,(长宁中山公园)安化路307号,121.420313,31.21644222
岭南雅苑,57200,宝山,张庙,(宝山张庙)岭南路1288弄,121.4522229,31.32672796
海东公寓,57204,浦东,北蔡,(浦东北蔡)莲园路100弄,121.5433578,31.18693909
金泽苑,57204,浦东,金桥,(浦东金桥)荷泽路825弄,121.5948708,31.26314142
西部名都花园,57206,普陀,甘泉宜川,(普陀甘泉宜川)志丹路155号,121.4261141,31.26484761
